Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,84.196642611s,84.195520974s,14.417393ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,84.834611775s,84.833528751s,10.104299ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,84.345987736s,84.344710012s,10.186555ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,84.869859516s,84.868769405s,14.921762ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,84.511370453s,84.510855542s,8.491089ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '16MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,84.871666684s,84.871192884s,7.230108ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",1,87.637107409s,87.636450263s,11.966446ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",2,87.751798598s,87.751335414s,7.46363ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",3,88.066351682s,88.065926833s,9.713006ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",4,87.498324838s,87.497807049s,7.638959ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,86.993791622s,86.992770083s,13.870891ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,87.641807382s,87.640797681s,15.449587ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,87.552756658s,87.552367708s,5.770622ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,87.708128468s,87.706980331s,13.83303ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,87.666464415s,87.666044075s,5.375194ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '32MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,87.442024655s,87.441573253s,14.535625ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",1,87.705847323s,87.704834601s,16.39697ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",2,87.316791923s,87.315777089s,14.02997ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",3,87.915290786s,87.913843977s,15.710805ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",4,87.726059143s,87.725015852s,9.366676ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,88.856576778s,88.855365346s,10.53062ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,87.606991445s,87.606470153s,6.740475ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,88.348696404s,88.348286647s,5.173241ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,88.059303337s,88.058330346s,13.876513ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,87.684415874s,87.683975091s,5.004834ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '64MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,87.620734809s,87.620282734s,5.225744ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",1,79.946139787s,79.945093616s,13.341878ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",2,80.436659065s,80.43559933s,9.001254ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",3,80.2601704s,80.259164665s,13.354945ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",4,80.22301935s,80.222050988s,13.221557ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,80.210480334s,80.209527033s,11.978664ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,80.321893986s,80.320504317s,12.655032ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,80.156787131s,80.155815496s,12.324683ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,80.075409961s,80.074797529s,4.781562ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,80.069606309s,80.068594983s,11.427412ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '128MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,80.370989328s,80.370095185s,13.739375ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",1,76.418699101s,76.41777916s,13.815795ms,1ms,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",2,75.347872012s,75.346614707s,4.976746ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",3,75.558866058s,75.558464598s,5.130958ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",4,75.843735598s,75.842472741s,13.078764ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,75.626552358s,75.625557611s,13.351304ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,75.705852795s,75.705155703s,4.922251ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,75.72859388s,75.727576868s,6.944201ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,75.766556906s,75.76617455s,4.615341ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,75.973407138s,75.972496256s,11.476383ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '256MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,75.659627325s,75.658717026s,12.124473ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",1,76.738132108s,76.737727222s,4.463747ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",2,76.439266822s,76.438789238s,4.712152ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",3,76.890178394s,76.889327421s,12.297261ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",4,76.401728013s,76.401376296s,4.579219ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",5,76.11968816s,76.119327777s,4.605345ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",6,76.075783991s,76.074865687s,11.928193ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",7,76.339730395s,76.339360168s,4.542433ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",8,76.50229s,76.501415519s,7.042948ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",9,76.309459017s,76.308567427s,12.571562ms,0ns,100,4115,42246255,0.00%,2344951
"set `compiler.groupmemory` '512MB';use tweetverse; select uname, sum(t.retweeted_status.retweet_count) as c from tweetsdataset t /*+ hash */ GROUP BY user.name as uname ORDER BY c DESC LIMIT 100;",10,76.337874939s,76.337360486s,6.084023ms,0ns,100,4115,42246255,0.00%,2344951
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",1,7.356061065s,7.355296767s,16.229972ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",2,7.359471376s,7.357621578s,18.287376ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",3,7.271729271s,7.270665187s,10.363164ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",4,7.216435205s,7.214617381s,14.804953ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",5,7.296894802s,7.29511643s,15.075399ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",6,7.318255826s,7.316571652s,18.329213ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",7,7.33388022s,7.332053815s,10.188785ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",8,7.286619319s,7.285766768s,15.586487ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",9,7.267980978s,7.266547642s,14.297443ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select ten, count(ten) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.ten;",10,7.258375038s,7.256761376s,14.800244ms,0ns,10,370,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",1,7.496725302s,7.496123525s,8.811979ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",2,7.553759287s,7.552216816s,11.281705ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",3,7.577923468s,7.576532506s,17.12872ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",4,7.567440832s,7.56599696s,11.818251ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",5,7.560706819s,7.559403779s,16.210351ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",6,7.502420302s,7.501883927s,6.19123ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",7,7.542753199s,7.542225086s,13.156269ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",8,7.578891877s,7.577640516s,12.791457ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",9,7.556520917s,7.555183468s,15.659458ms,1ms,100,4090,18083796,0.00%,196175
"use testopen16gb; select hundred, count(hundred) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.hundred;",10,7.613782336s,7.60906567s,12.024481ms,0ns,100,4090,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",1,7.844954798s,7.844048337s,9.692881ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",2,7.659321484s,7.65877076s,5.749141ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",3,7.616302192s,7.614650159s,16.007516ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",4,7.545770334s,7.544557335s,9.539203ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",5,7.636499319s,7.635968343s,5.818411ms,1ms,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",6,7.645134845s,7.644648104s,11.08563ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",7,7.61240607s,7.611257419s,9.197534ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",8,7.633681153s,7.632481624s,13.224179ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",9,7.595385629s,7.593728649s,12.150136ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select kgroups, count(kgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.kgroups;",10,7.667634737s,7.666541289s,7.465874ms,0ns,1000,40890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",1,7.863125097s,7.861978004s,13.515599ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",2,7.956346205s,7.955247178s,7.723272ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",3,7.884715854s,7.884236539s,9.904954ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",4,7.857531826s,7.856923625s,6.465537ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",5,7.888436761s,7.887386063s,10.468666ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",6,7.939054576s,7.937815659s,8.656588ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",7,7.981803144s,7.980674371s,9.382483ms,0ns,10000,438890,18083796,0.00%,196175
"use testopen16gb; select tenkgroups, count(tenkgroups) as count from testdefopen16gb /*+ hash */ group by testdefopen16gb.tenkgroups;",8,7.971630342s,7.971166665s,12.063518ms,0ns,10000,438890,18083796,0.00%,196175
